location,floor,floors_count,rooms_count,total_meters,price,year_of_construction,object_type,have_loggia,parking_type,house_material_type,living_meters,kitchen_meters,ceiling_height,street,house_number,residential_complex,price_per_meter
Дзержинский,4,5,1,30.4,5450000.0,1968,Вторичка,1 балкон,Наземная,-1,"18,4 м²",6 м²,"2,7 м", Строителей,1,0,179276
Дзержинский,5,5,1,31.7,5750000.0,1963,Вторичка,1 балкон,-1,-1,"18,2 м²",6 м²,-1,Дзержинская ,13,0,181388
Дзержинский,2,18,1,44.9,7800000.0,2014,Вторичка,1 лоджия,-1,-1,26 м²,"10,9 м²","2,7 м",Угрешская ,22,Угрешская,173719
Дзержинский,8,17,1,66.0,9900000.0,2020,Вторичка,2 лоджии,Наземная,-1,20 м²,20 м²,"2,8 м",Угрешская ,34,по ул. Угрешская,150000
Дзержинский,6,13,1,43.9,8000000.0,2014,Вторичка,1 лоджия,Подземная,-1,"16,8 м²",16 м²,3 м, Бондарева,3,Никольский квартал,182232
Дзержинский,9,15,1,49.7,8000000.0,1999,Вторичка,1 балкон,-1,-1,"20,1 м²","15,9 м²","2,7 м",Угрешская ,30,0,160966
Дзержинский,15,16,1,45.0,6800000.0,2004,Вторичка,1 лоджия,Наземная,-1,"19,2 м²","11,3 м²","2,7 м",Угрешская ,6,0,151111
Дзержинский,9,14,1,47.0,8300000.0,1999,Вторичка,1 лоджия,Наземная,-1,31 м²,10 м²,-1,Угрешская ,26б,0,176596
Дзержинский,3,5,1,31.0,6000000.0,-1,Вторичка,1 балкон,-1,-1,18 м²,6 м²,-1, Лермонтова,11,0,193548
Дзержинский,8,17,1,60.9,8200000.0,-1,Вторичка,1 балкон,-1,-1,"21,9 м²","19,1 м²",-1, Доркина,6,по ул. Угрешская,134647
Дзержинский,1,9,1,31.5,6000000.0,1971,Вторичка,1 лоджия,Наземная,-1,"15,5 м²",7 м²,-1, Лермонтова,14,0,190476
Дзержинский,5,9,1,33.3,5600000.0,1967,Вторичка,-1,-1,-1,12 м²,6 м²,-1, Лермонтова,5,0,168168
Дзержинский,7,9,1,34.7,6300000.0,1976,Вторичка,1 лоджия,Наземная,-1,-1,7 м²,-1,Лесная ,12б,0,181556
Дзержинский,5,23,1,38.9,7700000.0,2003,Вторичка,-1,Наземная,-1,"20,9 м²","8,6 м²","2,64 м",Угрешская ,20,0,197943
Дзержинский,3,18,1,56.9,9500000.0,2004,Вторичка,1 лоджия,Наземная,-1,"15,7 м²","22,8 м²","2,7 м",Угрешская ,32,Лесные озёра,166960
Дзержинский,3,9,1,33.1,5900000.0,1987,Вторичка,1 балкон,-1,-1,"17,2 м²",7 м²,"2,5 м",Томилинская ,23,0,178248
Дзержинский,4,21,1,53.8,9800000.0,2017,Вторичка,1 балкон,Подземная,-1,"20,1 м²","19,1 м²","2,8 м",Угрешская ,32с1,0,182156
Дзержинский,5,14,1,38.9,7800000.0,1997,Вторичка,1 балкон,Наземная,-1,"20,9 м²","8,6 м²",-1,Угрешская ,20,0,200514
Дзержинский,8,15,1,52.3,7900000.0,-1,Вторичка,1 лоджия,-1,-1,"20,1 м²","17,4 м²",-1,Угрешская ,32,Лесные озёра,151052
Дзержинский,7,14,1,43.0,9250000.0,2001,Вторичка,1 лоджия,Наземная,-1,-1,10 м²,"2,6 м",Угрешская ,26а,0,215116
Дзержинский,2,17,1,37.6,7400000.0,-1,Вторичка,1 лоджия,Наземная,-1,"18,9 м²","8,3 м²",-1,Угрешская ,14,0,196809
Дзержинский,11,15,1,47.31,10800000.0,2015,Вторичка,1 балкон,Многоуровневая,-1,"19,1 м²","11,5 м²","2,7 м",Лесная ,11,0,228282
Дзержинский,2,15,1,53.0,9000000.0,1999,Вторичка,1 лоджия,-1,-1,20 м²,9 м²,"2,7 м",Угрешская ,30,0,169811
Дзержинский,5,14,1,38.9,7800000.0,2003,Вторичка,-1,Наземная,-1,"20,9 м²","8,6 м²","2,7 м",Угрешская ,20,0,200514
Дзержинский,2,25,1,35.0,6318700.0,2025,Новостройка,1 балкон,-1,Панельный,10 м²,12 м²,"2,72 м",0,11,РУСИЧ Котельники Парк,180534
Дзержинский,13,25,1,32.3,7114010.0,2024,Новостройка,-1,Открытая,Монолитный,"9,5 м²","16,1 м²","2,62 м",0,11-12,Томилинский Бульвар ЖК,220248
Дзержинский,1,5,2,42.0,5200000.0,-1,Вторичка,-1,-1,-1,"26,9 м²",6 м²,-1, Ленина,20,0,123810
Дзержинский,19,26,1,28.0,5800000.0,2019,Вторичка,1 лоджия,-1,-1,16 м²,8 м²,"2,8 м",0,4,РУСИЧ Новые Котельники,207143
Дзержинский,14,14,2,55.0,9150000.0,-1,Вторичка,1 лоджия,-1,-1,"30,3 м²","8,6 м²","2,7 м",Угрешская ,20,0,166364
Дзержинский,12,17,2,66.0,9950000.0,2025,Новостройка,1 лоджия,Подземная,-1,"29,2 м²","16,2 м²",-1, Доркина,8,по ул. Угрешская,150758
Дзержинский,4,18,2,50.5,8500000.0,2011,Вторичка,1 лоджия,-1,-1,"19,2 м²","14,6 м²",-1, Ленина,2а,Угрешский,168317
Дзержинский,11,14,2,52.0,7750000.0,1996,Вторичка,1 балкон,Наземная,-1,30 м²,"8,5 м²","2,7 м",Угрешская ,26,0,149038
Дзержинский,3,4,2,40.8,6650000.0,1961,Вторичка,-1,Наземная,-1,"18,2 м²","6,3 м²",-1,Дзержинская ,10,0,162990
Дзержинский,3,12,3,67.3,9800000.0,1981,Вторичка,2 балкона,Наземная,-1,"46,9 м²","6,4 м²","2,64 м",Лесная ,2,0,145617
Дзержинский,2,5,3,54.3,7990000.0,1963,Вторичка,1 балкон,Наземная,-1,"39,7 м²","5,3 м²","2,58 м",Школьная ,4,0,147145
Дзержинский,3,5,3,56.0,6800000.0,1963,Вторичка,1 балкон,-1,-1,"41,2 м²",6 м²,-1,Дзержинская ,11,0,121429
Дзержинский,13,17,3,86.0,13450000.0,-1,Вторичка,1 лоджия,-1,-1,-1,15 м²,-1,Угрешская ,20,0,156395
Дзержинский,12,17,3,100.0,12900000.0,2008,Вторичка,1 лоджия,Подземная,-1,56 м²,16 м²,-1,Угрешская ,32,Лесные озёра,129000
Дзержинский,6,9,3,55.8,7800000.0,1979,Вторичка,1 лоджия,Наземная,-1,"37,9 м²","5,4 м²","2,5 м",0,6,0,139785
Дзержинский,4,19,3,101.0,14500000.0,2011,Вторичка,2 лоджии,Подземная,-1,-1,50 м²,"2,73 м", Ленина,2а,Угрешский,143564
Дзержинский,5,5,3,56.1,7600000.0,1970,Вторичка,1 балкон,Наземная,-1,"41,2 м²","5,9 м²","2,5 м",Спортивная ,18,0,135472
Дзержинский,2,10,3,64.0,9200000.0,1991,Вторичка,1 лоджия,Наземная,-1,40 м²,"7,5 м²","2,6 м",Лесная ,15,0,143750
Дзержинский,10,20,3,110.0,14990000.0,2020,Вторичка,1 лоджия,-1,-1,57 м²,21 м²,"2,7 м",Угрешская ,34,по ул. Угрешская,136273
Дзержинский,17,17,3,92.3,17000000.0,-1,Вторичка,2 лоджии,-1,-1,"49,4 м²","13,7 м²",-1,Лесная ,11,0,184182
Дзержинский,5,9,3,56.6,7250000.0,1980,Вторичка,-1,Открытая,-1,"37,4 м²","7,1 м²","2,6 м",Томилинская ,12,0,128092
Дзержинский,2,3,3,78.0,9200000.0,-1,Вторичка,1 балкон,-1,-1,"53,6 м²",8 м²,-1, Бондарева,22,0,117949
Дзержинский,7,14,3,93.3,15200000.0,1999,Вторичка,1 лоджия,Наземная,-1,"55,8 м²","14,5 м²","2,7 м",Угрешская ,26б,0,162915
Дзержинский,2,15,3,113.8,14990000.0,2002,Вторичка,1 лоджия,Наземная,-1,60 м²,17 м²,"2,8 м",Угрешская ,30,0,131722
Дзержинский,1,9,3,61.3,9000000.0,1970,Вторичка,1 балкон,Наземная,-1,"44,5 м²","6,9 м²",-1, Лермонтова,17,0,146819
Дзержинский,2,9,3,74.3,13400000.0,2001,Вторичка,2 лоджии,Открытая,-1,"43,7 м²","12,9 м²",-1,Лесная ,17А,0,180350
Дзержинский,11,12,3,63.4,9500000.0,1981,Вторичка,1 лоджия,Наземная,-1,"45,5 м²","6,6 м²","2,7 м",Лесная ,2,0,149842
Дзержинский,7,7,3,82.8,11556000.0,-1,Вторичка,1 балкон,Наземная,-1,"50,5 м²",13 м²,-1,Дзержинская ,26,0,139565
Дзержинский,12,17,3,129.4,16500000.0,2009,Вторичка,1 лоджия,-1,-1,68 м²,"29,8 м²","2,8 м",Угрешская ,32,Лесные озёра,127512
Дзержинский,4,9,3,64.5,10200000.0,-1,Вторичка,2 лоджии,-1,-1,"38,8 м²",9 м²,-1,Лесная ,15б,0,158140
Дзержинский,2,14,3,74.3,11700000.0,1995,Вторичка,1 балкон,-1,-1,"43,9 м²","10,1 м²",-1,Угрешская ,18,0,157470
Дзержинский,7,14,3,72.5,10000000.0,1987,Вторичка,1 лоджия,-1,-1,"42,5 м²",12 м²,-1,Дзержинская ,21,0,137931
Дзержинский,12,15,3,150.0,16500000.0,2005,Вторичка,1 лоджия,Подземная,-1,"76,9 м²","23,9 м²","2,8 м",Лесная ,21,0,110000
Дзержинский,6,7,3,79.4,11139360.0,2023,Вторичка,2 балкона,Наземная,-1,"44,3 м²","12,3 м²","2,7 м",Дзержинская ,28,0,140294
Дзержинский,9,9,3,63.1,10350000.0,-1,Вторичка,1 балкон,-1,-1,43 м²,"7,3 м²",-1,Поклонная ,3,0,164025
Дзержинский,9,9,3,54.4,8300000.0,-1,Вторичка,1 лоджия,Наземная,-1,"37,5 м²","7,1 м²",-1,Томилинская ,18,0,152574
Дзержинский,10,17,3,108.4,14900000.0,-1,Вторичка,1 лоджия,Наземная,-1,"57,1 м²","18,2 м²",-1,Угрешская ,32,Лесные озёра,137454
Дзержинский,7,15,3,106.0,15990000.0,-1,Вторичка,-1,-1,-1,-1,-1,-1,Угрешская ,30,0,150849
Дзержинский,1,9,3,65.0,9000000.0,1982,Вторичка,1 балкон,-1,-1,-1,-1,-1,Томилинская ,20,0,138462
Дзержинский,14,14,3,74.0,10100000.0,1995,Вторичка,1 лоджия,Наземная,-1,45 м²,9 м²,-1,Угрешская ,18,0,136486
Дзержинский,4,14,3,60.0,10700000.0,-1,Вторичка,2 балкона,Наземная,-1,48 м²,9 м²,-1,Угрешская ,28,0,178333
Дзержинский,6,9,3,66.9,11250000.0,1988,Вторичка,2 лоджии,-1,-1,"40,4 м²",9 м²,-1,Томилинская ,27,0,168161
Дзержинский,12,18,3,136.0,21900000.0,2004,Вторичка,1 лоджия,Подземная,-1,-1,32 м²,"2,7 м",Угрешская ,32,Лесные озёра,161029
Дзержинский,11,17,3,95.0,17600000.0,2015,Вторичка,"1 лоджия, 1 балкон",Подземная,-1,"48,9 м²","13,6 м²","2,7 м",Лесная ,11,0,185263
Дзержинский,3,13,3,101.7,16500000.0,2014,Вторичка,1 лоджия,Подземная,-1,59 м²,12 м²,3 м, Бондарева,3,Никольский квартал,162242
Дзержинский,2,14,3,89.2,14000000.0,2003,Вторичка,1 лоджия,-1,-1,"53,2 м²","15,1 м²","2,64 м",Угрешская ,20,0,156951
Дзержинский,1,14,3,74.6,11490000.0,-1,Вторичка,1 лоджия,-1,-1,"45,2 м²","11,6 м²",-1, Шама,9,0,154021
Дзержинский,7,16,3,82.0,13400000.0,2004,Вторичка,2 лоджии,Наземная,-1,-1,12 м²,"2,7 м",Угрешская ,6,0,163415
Дзержинский,11,14,3,71.3,13500000.0,-1,Вторичка,3 лоджии,-1,-1,"40,8 м²",9 м²,-1,Угрешская ,20,0,189341
Дзержинский,3,9,3,62.0,10000000.0,1974,Вторичка,1 балкон,Наземная,-1,39 м²,"7,3 м²",-1,Спортивная ,19,0,161290
Дзержинский,7,10,3,63.0,10900000.0,1999,Вторичка,1 балкон,-1,-1,-1,7 м²,"2,7 м",Лесная ,13,0,173016
Дзержинский,18,23,3,93.3,18150000.0,-1,Вторичка,1 лоджия,Наземная,-1,"57,2 м²",12 м²,-1,Угрешская ,20,0,194534
Дзержинский,8,9,3,59.3,9000000.0,-1,Вторичка,1 балкон,Наземная,-1,"39,9 м²","7,1 м²","2,75 м", Ленина,0,0,151771
Дзержинский,4,20,3,110.0,18000000.0,2020,Вторичка,1 лоджия,Подземная,-1,57 м²,20 м²,"2,8 м",Угрешская ,34,по ул. Угрешская,163636
Дзержинский,12,12,3,74.0,10990000.0,1986,Вторичка,2 лоджии,-1,-1,52 м²,"7,8 м²","2,65 м",Томилинская ,13,0,148514
Дзержинский,10,14,3,75.3,12500000.0,1987,Вторичка,1 лоджия,-1,-1,"42,5 м²","11,1 м²",-1,Дзержинская ,21,0,166003
Дзержинский,9,9,-1,55.0,2000000.0,1974,Вторичка,2 балкона,-1,-1,45 м²,5 м²,"2,7 м",Спортивная ,10,0,36364
Дзержинский,3,10,3,73.3,12500000.0,2006,Вторичка,1 лоджия,Наземная,-1,"44,9 м²",11 м²,-1, Шама,1в,0,170532
Дзержинский,4,15,3,99.8,15900000.0,1999,Вторичка,"1 лоджия, 1 балкон",Открытая,-1,"51,8 м²",18 м²,"2,8 м",Угрешская ,30,0,159319
Дзержинский,3,5,3,51.4,8200000.0,1972,Вторичка,1 балкон,Наземная,-1,"35,7 м²","5,9 м²",-1, Лермонтова,11А,0,159533
Дзержинский,17,17,3,94.7,15600000.0,2015,Вторичка,1 лоджия,Подземная,-1,54 м²,14 м²,"2,7 м",Лесная ,11,0,164731
Дзержинский,11,18,3,102.0,15500000.0,-1,Вторичка,1 лоджия,-1,-1,50 м²,20 м²,-1,Угрешская ,32,Лесные озёра,151961
Дзержинский,9,17,3,90.5,18850000.0,2015,Вторичка,1 лоджия,Подземная,-1,54 м²,16 м²,"2,7 м",Лесная ,11,0,208287
Дзержинский,8,9,3,61.8,9400000.0,1986,Вторичка,1 лоджия,Наземная,-1,"39,2 м²","7,4 м²",-1,Томилинская ,29,0,152104
Дзержинский,7,11,3,74.9,11190000.0,2003,Вторичка,1 лоджия,Наземная,-1,45 м²,"11,6 м²",-1, Шама,9,0,149399
Дзержинский,5,15,3,105.0,15600000.0,1999,Вторичка,1 лоджия,Наземная,-1,63 м²,16 м²,"2,7 м",Угрешская ,30,0,148571
Дзержинский,6,9,3,53.4,8500000.0,1980,Вторичка,1 лоджия,Наземная,-1,"36,4 м²","7,6 м²","2,6 м",Томилинская ,12,0,159176
Дзержинский,9,17,3,93.0,17400000.0,2015,Вторичка,"1 лоджия, 1 балкон",-1,-1,50 м²,14 м²,"2,8 м",Лесная ,11,0,187097
Дзержинский,1,5,3,58.8,8000000.0,1968,Вторичка,-1,Наземная,-1,"41,6 м²","5,9 м²","2,5 м", Строителей,1,0,136054
Дзержинский,10,14,3,76.0,11500000.0,1987,Вторичка,1 лоджия,Наземная,-1,43 м²,12 м²,-1,Дзержинская ,19,0,151316
Дзержинский,6,9,3,70.0,12499000.0,1988,Вторичка,"1 лоджия, 1 балкон",Наземная,-1,40 м²,10 м²,"2,7 м",Томилинская ,27,0,178557
Дзержинский,10,14,3,75.3,12500000.0,1987,Вторичка,1 лоджия,Наземная,-1,"42,6 м²","11,1 м²","2,65 м",Дзержинская ,21,0,166003
Дзержинский,10,10,3,76.0,15000000.0,2004,Вторичка,1 балкон,Наземная,-1,-1,"11,4 м²","2,4 м", Шама,1в,0,197368
Дзержинский,8,14,3,101.9,17500000.0,2006,Вторичка,1 лоджия,Многоуровневая,-1,75 м²,"15,4 м²","3,1 м",Угрешская ,32,Лесные озёра,171737
Дзержинский,3,5,3,54.4,8700000.0,-1,Вторичка,1 лоджия,-1,-1,30 м²,6 м²,-1, Шама,2,0,159926
Дзержинский,5,5,2,41.4,6690000.0,1961,Вторичка,1 балкон,Наземная,-1,-1,7 м²,"2,8 м", Ленина,13,0,161594
Дзержинский,4,7,2,62.8,9260000.0,2023,Вторичка,1 балкон,Наземная,-1,"32,2 м²","11,8 м²","2,7 м",Дзержинская ,28,0,147452
Дзержинский,3,5,2,41.6,7300000.0,1961,Вторичка,1 балкон,Наземная,-1,"26,2 м²","6,5 м²","2,5 м",проезд Пушкина,1,0,175481
Дзержинский,15,17,2,45.0,9000000.0,2004,Вторичка,-1,Подземная,-1,16 м²,19 м²,-1,Угрешская ,32,Лесные озёра,200000
Дзержинский,6,9,2,43.1,5700000.0,-1,Вторичка,1 балкон,-1,-1,-1,6 м²,-1, Бондарева,20,0,132251
Дзержинский,2,5,2,41.7,6300000.0,1966,Вторичка,1 балкон,-1,-1,"25,8 м²",6 м²,-1, Бондарева,27,0,151079
